faculty_Id,publication_Id
19,2000232939
19,2003087149
19,2004152279
19,2005372468
19,2007686801
19,2008337542
19,2012327378
19,2014240663
19,2015148785
19,2015757551
19,2016350907
19,2018340699
19,2019993241
19,2021023551
19,2023087276
19,2023816313
19,2029897862
19,2032570513
19,2035485805
19,2038901421
19,2047363947
19,2049551157
19,2050859411
19,2052290653
19,2052788051
19,2054506507
19,2057575404
19,2059924820
19,2061067768
19,2061268478
19,2062420912
19,2064254674
19,2067352477
19,2075839558
19,2082363199
19,2090441779
19,2091577591
19,2094422876
19,2095947265
19,2096431369
19,2097892076
19,2097927819
19,2099723985
19,2099923233
19,2100954968
19,2102773234
19,2103701783
19,2105033339
19,2106311358
19,2108861995
19,2111318324
19,2113943709
19,2117547989
19,2119278106
19,2119341514
19,2119501598
19,2120867648
19,2121995630
19,2122299362
19,2127276297
19,2130171170
19,2130235153
19,2137576376
19,2138107343
19,2139572323
19,2140339619
19,2141232768
19,2141591006
19,2144940413
19,2146170386
19,2148185075
19,2150427512
19,2150934306
19,2151048758
19,2151298331
19,2154552486
19,2155470673
19,2156909464
19,2157093658
19,2158033324
19,2160728547
19,2161156749
19,2161447858
19,2162171322
19,2168011193
19,2168858586
19,2170835759
19,2171092067
19,2171453045
19,2171683602
19,2221879666
19,2232050021
19,2239517527
19,2292889587
19,2295053650
19,2304196626
19,2312770853
19,2317263448
19,2318507312
19,2341238667
19,2345935665
19,2466730611
19,2516258855
19,2529010382
19,2566836348
19,2567450518
19,2580137461
19,2582880308
19,2597640947
19,2606023173
19,2614307126
19,2625632424
19,2756320457
19,2770542984
19,2783761916
19,2789805182
19,2791964734
19,2793400506
19,2796058349
19,2883087177
19,2896449948
19,2905075051
19,2912659205
19,2930856117
19,2954587621
19,2984602844
19,2984842134
19,3012032150
19,3013628257
19,3014872158
19,3021188051
19,3042418709
19,3046540935
19,3085075872
19,3096877739
19,3108384552
19,3108552250
19,3114452002
19,3115541453
20,151357995
20,187212063
20,324598049
20,924332881
20,985544890
20,1492345486
20,1545620090
20,1550970114
20,1556435553
20,1600244269
20,1702644886
20,1747539222
20,1809735125
20,1904571816
20,1933452631
20,1965358692
20,1968960314
20,1979790909
20,2001135345
20,2001557869
20,2005303214
20,2008337542
20,2009805698
20,2014409945
20,2024364296
20,2027257397
20,2047350604
20,2047797878
20,2049573698
20,2052793762
20,2061268478
20,2066176175
20,2067751743
20,2070675934
20,2077964086
20,2082404721
20,2086094876
20,2097346349
20,2097469550
20,2112480689
20,2126948894
20,2127605311
20,2134243407
20,2168858586
20,2169272415
20,2182366798
20,2187224761
20,2307160900
20,2342858114
20,2396055964
20,2409246802
20,2460345054
20,2462387008
20,2465182851
20,2466185423
20,2466228345
20,2483647354
20,2503235127
20,2521432602
20,2553679856
20,2613185523
20,2770501445
20,2898986310
20,2906841143
20,2952409480
20,2952645590
20,2961695462
20,2963655370
20,2963827921
20,2963875455
20,2964305349
20,2964321151
20,3006815883
20,3023244814
20,3098912714
20,3100130142
20,3110580240
20,3114010637
21,9433571
21,45886936
21,127433648
21,144621260
21,777747778
21,1490968253
21,1494992191
21,1514105976
21,1517477270
21,1518629952
21,1535457297
21,1543457884
21,1553363521
21,1559716597
21,1564832586
21,1565999989
21,1576138320
21,1585016245
21,1597931454
21,1605726620
21,1698997373
21,1712865412
21,1817134979
21,1847404207
21,1930962002
21,1971033226
21,1987821235
21,1988883312
21,1994551584
21,2003383289
21,2010761065
21,2018354678
21,2021499790
21,2032545714
21,2032900028
21,2042859830
21,2047275537
21,2049600467
21,2051265785
21,2056922897
21,2057347749
21,2061251683
21,2062465791
21,2064123234
21,2072659957
21,2074400185
21,2076938548
21,2078843467
21,2082850056
21,2092775680
21,2094083682
21,2095071139
21,2097379551
21,2099980910
21,2104152838
21,2108070501
21,2110673348
21,2114043354
21,2115890707
21,2118480788
21,2118506665
21,2118657771
21,2120543306
21,2121607994
21,2133409295
21,2134592304
21,2139838529
21,2140990436
21,2142300461
21,2151018091
21,2155389771
21,2158220652
21,2167075585
21,2167096737
21,2181695980
21,2188154484
21,2231614301
21,2281333985
21,2332221202
21,2338675169
21,2465636020
21,2475987091
21,2505178012
21,2525460595
21,2575020676
21,2590700159
21,2605545985
21,2618527170
21,2739311573
21,2768111533
21,2783885584
21,2792491666
21,2890857607
21,2900024009
21,2902143544
21,2902847683
21,2946746979
21,2965276008
21,2993392967
21,2995397536
21,3003598991
21,3030624209
21,3118747566
22,2899659640
22,2913752064
22,2952928793
22,3008041152
22,3031939271
22,3089681336
23,182124128
23,236884543
23,239783504
23,251735463
23,1487974501
23,1507972726
23,1534273334
23,1563429087
23,1594297270
23,1808259974
23,1963751895
23,1982087768
23,1985412770
23,1999024797
23,2016670346
23,2017947832
23,2040488785
23,2040751338
23,2054875385
23,2064558818
23,2067641876
23,2081989804
23,2084186221
23,2088118089
23,2107073443
23,2109348499
23,2119466436
23,2130609399
23,2162737890
23,2262302900
23,2327210203
23,2617290144
23,3017110185
24,1989125599
24,2018389835
24,2052493036
24,2091501493
24,2511803001
24,2736762043
24,2803679814
24,2883359218
